"Grantor Primary SMTP";"Grantor Display Name";"Grantor Recipient Type";"Grantor Environment";"Folder";"Permission";"Allow/Deny";"Inherited";"InheritanceType";"Trustee Original Identity";"Trustee Primary SMTP";"Trustee Display Name";"Trustee Recipient Type";"Trustee Environment"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/SubstrateHolds";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme/Konflikte";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme/Konflikte";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme/Lokale Fehler";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme/Lokale Fehler";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme/Serverfehler";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme/Serverfehler";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Trash";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Trash";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Verlauf der Unterhaltung";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Verlauf der Unterhaltung";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Verlauf der Unterhaltung/Teamchat";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Verlauf der Unterhaltung/Teamchat";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Versions";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Versions";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Feeds";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Feeds";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Inbound";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Inbound";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Outbound";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Outbound";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Outbound1";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"kelly.musterfrau@example.com";"Musterfrau Kelly";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Outbound1";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"";"ManagedBy";"Allow";"False";"None";"Doe Jane";"jane.doe@example.com";"Doe Jane";"UserMailbox/UserMailbox";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"";"ManagedBy";"Allow";"False";"None";"Doe John";"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"";"SendAs";"Allow";"False";"None";"Doe Jane";"jane.doe@example.com";"Doe Jane";"UserMailbox/UserMailbox";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"";"SendAs";"Allow";"False";"None";"Doe John";"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Archive";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Archive";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Calendar Logging";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Calendar Logging";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Calendar";"AvailabilityOnly";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Calendar";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Clutter";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Clutter";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Contacts";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Contacts";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Contacts/{06967759-274D-40B2-A3EB-D7F9E73727D7}";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Contacts/{06967759-274D-40B2-A3EB-D7F9E73727D7}";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Contacts/{A9E2BC46-B3A0-4243-B315-60D991004455}";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Contacts/{A9E2BC46-B3A0-4243-B315-60D991004455}";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Contacts/Companies";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Contacts/Companies";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Contacts/GAL Contacts";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Contacts/GAL Contacts";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Contacts/Organizational Contacts";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Contacts/Organizational Contacts";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Contacts/PeopleCentricConversation Buddies";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Contacts/PeopleCentricConversation Buddies";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Contacts/Recipient Cache";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Contacts/Recipient Cache";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Conversation Action Settings";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Conversation Action Settings";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Conversation History";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Conversation History";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Conversation History/Team Chat";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Conversation History/Team Chat";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Deleted Items";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Deleted Items";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Deletions";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Deletions";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/DiscoveryHolds";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/DiscoveryHolds";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Drafts";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Drafts";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/ExternalContacts";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/ExternalContacts";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Files";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Files";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Inbox";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Inbox";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Journal";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Journal";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Junk Email";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Junk Email";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Legacy Archive Journals";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Legacy Archive Journals";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Managed Folders";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Managed Folders";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/MeContact";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/MeContact";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/MigratedMessages";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/MigratedMessages";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Notes";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Notes";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Outbox";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Outbox";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/PersonMetadata";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/PersonMetadata";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Purges";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Purges";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Recoverable Items";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Recoverable Items";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Sent Items";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Sent Items";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/SubstrateHolds";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/SubstrateHolds";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Sync Issues";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Sync Issues";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Tasks";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Tasks";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Versions";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Versions";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Yammer Root";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Yammer Root";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Yammer Root/Feeds";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Yammer Root/Feeds";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Yammer Root/Inbound";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Yammer Root/Inbound";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"Wearefamily@example.com";"We are family 🐵";"MailUniversalDistributionGroup/GroupMailbox";"Cloud";"/Yammer Root/Outbound";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
